A,TOTAL,T,Y15-74,PC,DK01	6.2 b	5.7 b
A,TOTAL,T,Y15-74,PC,DK02	5.6 b	5.0 b
A,TOTAL,T,Y15-74,PC,DK03	6.1 b	4.5 b
A,TOTAL,T,Y15-74,PC,DK04	5.4 b	4.8 b
A,TOTAL,T,Y15-74,PC,DK05	5.6 b	5.2 b
A,TOTAL,T,Y15-74,PC,EE00	5.8 	6.2 b
A,TOTAL,T,Y15-74,PC,EL30	21.6 	11.9 b
A,TOTAL,T,Y15-74,PC,EL41	22.5 	13.9 b
A,TOTAL,T,Y15-74,PC,EL42	16.0 	18.8 b
A,TOTAL,T,Y15-74,PC,EL43	17.7 	16.3 b
A,TOTAL,T,Y15-74,PC,EL51	19.5 	18.5 b
A,TOTAL,T,Y15-74,PC,EL52	22.9 	16.1 b
A,TOTAL,T,Y15-74,PC,EL53	29.1 	19.8 b
A,TOTAL,T,Y15-74,PC,EL54	24.8 	15.1 b
A,TOTAL,T,Y15-74,PC,EL61	20.7 	16.7 b
A,TOTAL,T,Y15-74,PC,EL62	19.7 	13.2 b
A,TOTAL,T,Y15-74,PC,EL63	26.3 	17.5 b
A,TOTAL,T,Y15-74,PC,EL64	20.9 	17.2 b
A,TOTAL,T,Y15-74,PC,EL65	16.8 	12.7 b
A,TOTAL,T,Y15-74,PC,ES11	15.7 	11.6 bd
A,TOTAL,T,Y15-74,PC,ES12	13.7 	12.3 bd
A,TOTAL,T,Y15-74,PC,ES13	13.6 	11.3 bd
A,TOTAL,T,Y15-74,PC,ES21	11.3 	10.3 bd
A,TOTAL,T,Y15-74,PC,ES22	10.2 	10.7 bd
A,TOTAL,T,Y15-74,PC,ES23	12.0 	11.6 bd
A,TOTAL,T,Y15-74,PC,ES24	11.7 	10.3 bd
A,TOTAL,T,Y15-74,PC,ES30	13.4 	11.7 bd
A,TOTAL,T,Y15-74,PC,ES41	14.1 	11.6 bd
A,TOTAL,T,Y15-74,PC,ES42	20.8 	15.7 bd
A,TOTAL,T,Y15-74,PC,ES43	26.3 	20.2 bd
A,TOTAL,T,Y15-74,PC,ES51	13.4 	11.7 bd
A,TOTAL,T,Y15-74,PC,ES52	18.2 	16.1 bd
A,TOTAL,T,Y15-74,PC,ES53	12.4 	14.3 bd
A,TOTAL,T,Y15-74,PC,ES61	25.5 	21.9 bd
A,TOTAL,T,Y15-74,PC,ES62	18.0 	14.7 bd
A,TOTAL,T,Y15-74,PC,ES63	22.4 	30.8 bd
A,TOTAL,T,Y15-74,PC,ES64	27.6 	25.4 bd
A,TOTAL,T,Y15-74,PC,ES70	23.5 	23.5 bd
A,TOTAL,T,Y15-74,PC,FI19	9.3 	7.7 b
A,TOTAL,T,Y15-74,PC,FI1B	7.7 	7.7 b
A,TOTAL,T,Y15-74,PC,FI1C	8.5 	7.5 b
A,TOTAL,T,Y15-74,PC,FI1D	9.6 	7.8 b
A,TOTAL,T,Y15-74,PC,FI20	: u	: bu
A,TOTAL,T,Y15-74,PC,FR10	8.7 	8.0 bd
A,TOTAL,T,Y15-74,PC,FRB0	8.5 	7.2 bd
A,TOTAL,T,Y15-74,PC,FRC1	10.7 	7.1 bd
A,TOTAL,T,Y15-74,PC,FRC2	6.9 	7.0 bd
A,TOTAL,T,Y15-74,PC,FRD1	8.1 	6.4 bd
A,TOTAL,T,Y15-74,PC,FRD2	11.3 	7.6 bd
A,TOTAL,T,Y15-74,PC,FRE1	12.9 	8.8 bd
A,TOTAL,T,Y15-74,PC,FRE2	10.0 	9.7 bd
A,TOTAL,T,Y15-74,PC,FRF1	9.0 	7.1 bd
A,TOTAL,T,Y15-74,PC,FRF2	9.6 	8.9 bd
A,TOTAL,T,Y15-74,PC,FRF3	11.0 	8.5 bd
A,TOTAL,T,Y15-74,PC,FRG0	7.1 	6.0 bd
A,TOTAL,T,Y15-74,PC,FRH0	7.3 	5.8 bd
A,TOTAL,T,Y15-74,PC,FRI1	10.1 	7.4 bd
A,TOTAL,T,Y15-74,PC,FRI2	6.3 	6.3 bd
A,TOTAL,T,Y15-74,PC,FRI3	9.1 	8.6 bd
A,TOTAL,T,Y15-74,PC,FRJ1	12.3 	11.4 bd
A,TOTAL,T,Y15-74,PC,FRJ2	7.2 	6.1 bd
A,TOTAL,T,Y15-74,PC,FRK1	8.4 	7.0 bd
A,TOTAL,T,Y15-74,PC,FRK2	7.3 	7.2 bd
A,TOTAL,T,Y15-74,PC,FRL0	10.3 	8.1 bd
A,TOTAL,T,Y15-74,PC,FRM0	9.8 u	9.1 bdu
A,TOTAL,T,Y15-74,PC,FRY1	22.4 	17.1 bd
A,TOTAL,T,Y15-74,PC,FRY2	17.8 	12.8 bd
A,TOTAL,T,Y15-74,PC,FRY3	21.9 	14.6 bd
A,TOTAL,T,Y15-74,PC,FRY4	22.7 	17.9 bd
A,TOTAL,T,Y15-74,PC,FRY5	29.6 	: 
A,TOTAL,T,Y15-74,PC,HR02	16.1 	9.5 b
A,TOTAL,T,Y15-74,PC,HR03	10.9 	9.2 b
A,TOTAL,T,Y15-74,PC,HR05	8.1 	5.3 b
A,TOTAL,T,Y15-74,PC,HR06	9.1 	4.6 b
A,TOTAL,T,Y15-74,PC,HU11	2.9 	2.9 b
A,TOTAL,T,Y15-74,PC,HU12	2.6 	3.0 b
A,TOTAL,T,Y15-74,PC,HU21	2.2 	2.1 b
A,TOTAL,T,Y15-74,PC,HU22	2.4 	2.2 b
A,TOTAL,T,Y15-74,PC,HU23	6.3 	4.8 b
