A,PC,PL82	: 	4.8 
A,PC,PL84	: 	3.1 
A,PC,PL91	: 	2.1 
A,PC,PL92	: 	3.4 
A,PC,PT11	: 	5.9 
A,PC,PT15	: 	6.7 
A,PC,PT16	: 	5.1 
A,PC,PT17	: 	5.3 
A,PC,PT18	: 	4.7 
A,PC,PT20	: 	5.6 
A,PC,PT30	: 	8.0 
A,PC,RO11	4.7 	4.7 
A,PC,RO12	5.7 	6.1 
A,PC,RO21	2.9 	3.3 
A,PC,RO22	11.8 	6.6 
A,PC,RO31	8.0 	5.6 
A,PC,RO32	4.5 	1.9 
A,PC,RO41	11.9 	6.4 
A,PC,RO42	8.6 	6.1 
A,PC,SE11	6.1 	5.8 
A,PC,SE12	8.0 	11.8 
A,PC,SE21	6.8 	8.6 
A,PC,SE22	12.6 	11.8 
A,PC,SE23	10.7 	10.1 
A,PC,SE31	9.0 	9.7 
A,PC,SE32	9.9 	12.4 
A,PC,SE33	8.4 	5.8 
A,PC,SI01	7.6 	: 
A,PC,SI02	4.5 	: 
A,PC,SI03	: 	5.1 
A,PC,SI04	: 	3.8 
A,PC,SK01	1.0 	3.0 
A,PC,SK02	2.7 	3.5 
A,PC,SK03	7.3 	4.3 
A,PC,SK04	8.3 	7.7 
