A,BEDPL,PC,DK	48 	30 
A,BEDPL,PC,DK0	48 	30 
A,BEDPL,PC,DK01	57 	28 
A,BEDPL,PC,DK02	36 	30 
A,BEDPL,PC,DK03	42 	32 
A,BEDPL,PC,DK04	41 	30 
A,BEDPL,PC,DK05	39 	29 
A,BEDPL,PC,EE	48 	27 
A,BEDPL,PC,EE0	48 	27 
A,BEDPL,PC,EE00	48 	27 
A,BEDPL,PC,EL	52.8 	42.9 
A,BEDPL,PC,EL3	50.5 	33.5 
A,BEDPL,PC,EL30	50.5 	33.5 
A,BEDPL,PC,EL4	62.7 	49.7 
A,BEDPL,PC,EL41	36.8 	29 
A,BEDPL,PC,EL42	62 	50.9 
A,BEDPL,PC,EL43	66.8 	50.7 
A,BEDPL,PC,EL5	42.7 	34.8 
A,BEDPL,PC,EL51	36.8 	30.8 
A,BEDPL,PC,EL52	49.1 	38.9 
A,BEDPL,PC,EL53	17.2 	15.8 
A,BEDPL,PC,EL54	30.6 	26.4 
A,BEDPL,PC,EL6	43.3 	38.9 
A,BEDPL,PC,EL61	31.8 	30.8 
A,BEDPL,PC,EL62	63.7 	53.4 
A,BEDPL,PC,EL63	36.4 	29.5 
A,BEDPL,PC,EL64	27.9 	25.2 
A,BEDPL,PC,EL65	32.2 	31.2 
A,BEDPL,PC,ES	62.62 	43.76 
A,BEDPL,PC,ES1	40.79 	37.44 
A,BEDPL,PC,ES11	38.96 	34.37 
A,BEDPL,PC,ES12	40.02 	40.19 
A,BEDPL,PC,ES13	49.35 	46.09 
A,BEDPL,PC,ES2	46.33 	36.25 
A,BEDPL,PC,ES21	55.06 	40.29 
A,BEDPL,PC,ES22	46.24 	34.37 
A,BEDPL,PC,ES23	45.1 	32.81 
A,BEDPL,PC,ES24	39.99 	33.8 
A,BEDPL,PC,ES3	61.11 	37.85 
A,BEDPL,PC,ES30	61.11 	37.85 
A,BEDPL,PC,ES4	35.35 	29.94 
A,BEDPL,PC,ES41	38.43 	32.58 
A,BEDPL,PC,ES42	30.72 	26.19 
