A,TOTAL,D1_SAL_HW,EUR,DK01	43.1 	48.1 
A,TOTAL,D1_SAL_HW,EUR,DK02	37 	40.4 
A,TOTAL,D1_SAL_HW,EUR,DK03	37.5 	41.2 
A,TOTAL,D1_SAL_HW,EUR,DK04	38 	41.9 
A,TOTAL,D1_SAL_HW,EUR,DK05	36.6 	40.2 
A,TOTAL,D1_SAL_HW,EUR,DKZZ	97.2 	89 
A,TOTAL,D1_SAL_HW,EUR,EE00	10.6 	14.1 
A,TOTAL,D1_SAL_HW,EUR,EL30	11 	11.3 
A,TOTAL,D1_SAL_HW,EUR,EL41	9.7 	10 
A,TOTAL,D1_SAL_HW,EUR,EL42	9.2 	9.5 
A,TOTAL,D1_SAL_HW,EUR,EL43	8.7 	9.4 
A,TOTAL,D1_SAL_HW,EUR,EL51	10.2 	10.4 
A,TOTAL,D1_SAL_HW,EUR,EL52	10.1 	10.1 
A,TOTAL,D1_SAL_HW,EUR,EL53	13.3 	11.9 
A,TOTAL,D1_SAL_HW,EUR,EL54	9.4 	9.8 
A,TOTAL,D1_SAL_HW,EUR,EL61	11.1 	11.8 
A,TOTAL,D1_SAL_HW,EUR,EL62	10.9 	10.8 
A,TOTAL,D1_SAL_HW,EUR,EL63	9.9 	10.4 
A,TOTAL,D1_SAL_HW,EUR,EL64	11 	11.7 
A,TOTAL,D1_SAL_HW,EUR,EL65	10.8 	11.2 
A,TOTAL,D1_SAL_HW,EUR,ES11	18.3 	21.2 p
A,TOTAL,D1_SAL_HW,EUR,ES12	19.8 	22.6 p
A,TOTAL,D1_SAL_HW,EUR,ES13	19.3 	22 p
A,TOTAL,D1_SAL_HW,EUR,ES21	22.9 	26.1 p
A,TOTAL,D1_SAL_HW,EUR,ES22	21.6 	24.3 p
A,TOTAL,D1_SAL_HW,EUR,ES23	18.3 	21.1 p
A,TOTAL,D1_SAL_HW,EUR,ES24	19.2 	22 p
A,TOTAL,D1_SAL_HW,EUR,ES30	22.5 	25.7 p
A,TOTAL,D1_SAL_HW,EUR,ES41	18.6 	21.1 p
A,TOTAL,D1_SAL_HW,EUR,ES42	17.7 	20.2 p
A,TOTAL,D1_SAL_HW,EUR,ES43	16.8 	19.3 p
A,TOTAL,D1_SAL_HW,EUR,ES51	20.6 	23.8 p
A,TOTAL,D1_SAL_HW,EUR,ES52	18 	20.7 p
A,TOTAL,D1_SAL_HW,EUR,ES53	18.6 	21 p
A,TOTAL,D1_SAL_HW,EUR,ES61	17.4 	19.9 p
A,TOTAL,D1_SAL_HW,EUR,ES62	16.3 	19.1 p
A,TOTAL,D1_SAL_HW,EUR,ES63	21.1 	23.3 p
A,TOTAL,D1_SAL_HW,EUR,ES64	21.3 	22.5 p
A,TOTAL,D1_SAL_HW,EUR,ES70	17.5 	19.8 p
A,TOTAL,D1_SAL_HW,EUR,ESZZ	28.9 	32.8 p
A,TOTAL,D1_SAL_HW,EUR,FI19	28.7 	31.1 
A,TOTAL,D1_SAL_HW,EUR,FI1B	32.4 	36.2 
A,TOTAL,D1_SAL_HW,EUR,FI1C	28.2 	30.3 
A,TOTAL,D1_SAL_HW,EUR,FI1D	27.8 	29.7 
A,TOTAL,D1_SAL_HW,EUR,FI20	27.9 	33.6 
A,TOTAL,D1_SAL_HW,EUR,FIZZ	15.1 	12.2 
A,TOTAL,D1_SAL_HW,EUR,FR10	43.9 	45.8 
A,TOTAL,D1_SAL_HW,EUR,FRB0	29.6 	30.9 
A,TOTAL,D1_SAL_HW,EUR,FRC1	29.5 	31.2 
A,TOTAL,D1_SAL_HW,EUR,FRC2	29.3 	30.9 
A,TOTAL,D1_SAL_HW,EUR,FRD1	29.2 	30.4 
A,TOTAL,D1_SAL_HW,EUR,FRD2	31.3 	32.1 
A,TOTAL,D1_SAL_HW,EUR,FRE1	30.8 	32.5 
A,TOTAL,D1_SAL_HW,EUR,FRE2	29.8 	30.8 
A,TOTAL,D1_SAL_HW,EUR,FRF1	31.5 	33.1 
A,TOTAL,D1_SAL_HW,EUR,FRF2	28.9 	30.8 
A,TOTAL,D1_SAL_HW,EUR,FRF3	29.7 	31.1 
A,TOTAL,D1_SAL_HW,EUR,FRG0	29.7 	31.3 
A,TOTAL,D1_SAL_HW,EUR,FRH0	29.3 	31.1 
A,TOTAL,D1_SAL_HW,EUR,FRI1	30.6 	31.9 
A,TOTAL,D1_SAL_HW,EUR,FRI2	29.5 	32.3 
A,TOTAL,D1_SAL_HW,EUR,FRI3	28.7 	30.2 
A,TOTAL,D1_SAL_HW,EUR,FRJ1	30.5 	31.9 
A,TOTAL,D1_SAL_HW,EUR,FRJ2	31.9 	33.4 
A,TOTAL,D1_SAL_HW,EUR,FRK1	30.1 	31.1 
A,TOTAL,D1_SAL_HW,EUR,FRK2	32.8 	34.1 
A,TOTAL,D1_SAL_HW,EUR,FRL0	32.5 	33.6 
A,TOTAL,D1_SAL_HW,EUR,FRM0	33.6 	34.7 
A,TOTAL,D1_SAL_HW,EUR,FRY1	32.4 	32 
A,TOTAL,D1_SAL_HW,EUR,FRY2	32.2 	32.3 
A,TOTAL,D1_SAL_HW,EUR,FRY3	33.9 	29 
A,TOTAL,D1_SAL_HW,EUR,FRY4	28.6 	29.8 
A,TOTAL,D1_SAL_HW,EUR,FRY5	28.3 	36 
A,TOTAL,D1_SAL_HW,EUR,HR02	7.1 	7.9 
A,TOTAL,D1_SAL_HW,EUR,HR03	9.1 	10 
A,TOTAL,D1_SAL_HW,EUR,HR05	10.5 	11.8 
A,TOTAL,D1_SAL_HW,EUR,HR06	8.2 	9 
A,TOTAL,D1_SAL_HW,EUR,HU11	8 	9.1 
A,TOTAL,D1_SAL_HW,EUR,HU12	7.1 	8.2 
A,TOTAL,D1_SAL_HW,EUR,HU21	7.7 	8.6 
A,TOTAL,D1_SAL_HW,EUR,HU22	7.4 	8.5 
A,TOTAL,D1_SAL_HW,EUR,HU23	7.3 	8.2 
A,TOTAL,D1_SAL_HW,EUR,HU31	7.6 	8.4 
A,TOTAL,D1_SAL_HW,EUR,HU32	7.2 	8.1 
A,TOTAL,D1_SAL_HW,EUR,HU33	7.3 	8.2 
A,TOTAL,D1_SAL_HW,EUR,IE04	22.7 	25.4 
A,TOTAL,D1_SAL_HW,EUR,IE05	25.5 	32.1 
A,TOTAL,D1_SAL_HW,EUR,IE06	32.4 	37.5 
A,TOTAL,D1_SAL_HW,EUR,ITC1	23.6 	25.4 
A,TOTAL,D1_SAL_HW,EUR,ITC2	23.6 	24 
A,TOTAL,D1_SAL_HW,EUR,ITC3	23 	24.7 
A,TOTAL,D1_SAL_HW,EUR,ITC4	25.1 	27.2 
A,TOTAL,D1_SAL_HW,EUR,ITF1	21 	22.5 
A,TOTAL,D1_SAL_HW,EUR,ITF2	20.8 	21.7 
A,TOTAL,D1_SAL_HW,EUR,ITF3	19.3 	20.4 
A,TOTAL,D1_SAL_HW,EUR,ITF4	19 	20.3 
A,TOTAL,D1_SAL_HW,EUR,ITF5	20.1 	21.4 
A,TOTAL,D1_SAL_HW,EUR,ITF6	18.5 	20 
A,TOTAL,D1_SAL_HW,EUR,ITG1	20 	21 
A,TOTAL,D1_SAL_HW,EUR,ITG2	20.2 	21.2 
A,TOTAL,D1_SAL_HW,EUR,ITH1	25.8 	28.4 
A,TOTAL,D1_SAL_HW,EUR,ITH2	23.4 	25.1 
A,TOTAL,D1_SAL_HW,EUR,ITH3	22.8 	24.2 
A,TOTAL,D1_SAL_HW,EUR,ITH4	23.5 	25.5 
A,TOTAL,D1_SAL_HW,EUR,ITH5	23.9 	25.4 
A,TOTAL,D1_SAL_HW,EUR,ITI1	22.2 	23.5 
A,TOTAL,D1_SAL_HW,EUR,ITI2	20.9 	22 
A,TOTAL,D1_SAL_HW,EUR,ITI3	21.4 	22.7 
A,TOTAL,D1_SAL_HW,EUR,ITI4	23.7 	25.4 
A,TOTAL,D1_SAL_HW,EUR,ITZZ	50.7 	45 
A,TOTAL,D1_SAL_HW,EUR,LT01	9.7 	14.7 
A,TOTAL,D1_SAL_HW,EUR,LT02	7.6 	10.5 
A,TOTAL,D1_SAL_HW,EUR,LU00	45.4 	51.7 
A,TOTAL,D1_SAL_HW,EUR,LV00	8.6 	11.6 
A,TOTAL,D1_SAL_HW,EUR,MT00	13.5 	15.9 
A,TOTAL,D1_SAL_HW,EUR,NL11	32.3 	36 p
A,TOTAL,D1_SAL_HW,EUR,NL12	30.4 	33.9 p
A,TOTAL,D1_SAL_HW,EUR,NL13	30.7 	33.8 p
A,TOTAL,D1_SAL_HW,EUR,NL21	31.1 	34.6 p
A,TOTAL,D1_SAL_HW,EUR,NL22	31.9 	35.4 p
A,TOTAL,D1_SAL_HW,EUR,NL23	31.3 	33.8 p
A,TOTAL,D1_SAL_HW,EUR,NL31	37 	41.4 p
A,TOTAL,D1_SAL_HW,EUR,NL32	37.7 	43.5 p
A,TOTAL,D1_SAL_HW,EUR,NL33	34.7 	38.6 p
A,TOTAL,D1_SAL_HW,EUR,NL34	31.2 	34.8 p
A,TOTAL,D1_SAL_HW,EUR,NL41	32.7 	36.6 p
A,TOTAL,D1_SAL_HW,EUR,NL42	30.9 	34.5 p
A,TOTAL,D1_SAL_HW,EUR,NLZZ	50.9 	57.9 p
